α,κ,δ,β,NE_found
0.8676,0.4201,0.3924,8.793387336691316,false
0.6336,0.6354,0.5403,5.800824136742529,false
0.7965,0.9093,0.6049,1.8404313987816374,true
0.6773,0.7818,0.5778,16.37899956595253,false
0.2877,0.6968,0.1836,38.436210613905274,true
0.3202,0.7676,0.9271,23.59417831422457,true
0.5864,0.0834,0.3319,1.1062766417634236,true
0.3194,0.3751,0.5283,13.915453706279672,false
0.8117,0.1379,0.7851,7.6983036546645645,true
0.4257,0.4846,0.9808,29.22428378123494,false
0.7373,0.9541,0.416,10.612154551369887,false
0.8683,0.7527,0.023,3.7359420163603616,true
0.8467,0.0449,0.071,33.683227056470116,false
0.9113,0.6519,0.9417,6.436597101014803,true
0.8663,0.0691,0.6228,3.3400975060812867,false
0.8538,0.6028,0.3646,1.7384605843650698,true
0.863,0.0908,0.2564,1.5143707406920481,true
0.031,0.4084,0.0598,4.132985387682014,true
0.6705,0.0149,0.8612,19.394703241471348,true
0.8922,0.0153,0.6968,32.62242710985942,true
0.537,0.2733,0.8853,14.805518753287723,true
0.0681,0.8762,0.7489,21.327557162026903,true
0.4323,0.3464,0.814,2.3797608513294968,true
0.5266,0.7708,0.1376,17.25324082941133,false
0.4048,0.0009,0.6121,4.88905972636149,false
0.5725,0.4609,0.0844,46.993063231579285,true
0.1732,0.501,0.3288,5.534493204504091,true
0.771,0.3214,0.1077,13.58545859823858,false
0.7439,0.3461,0.2628,3.7999959464192696,true
0.6947,0.478,0.2866,2.3048140482870125,true
0.4087,0.5665,0.629,5.227849457923889,false
0.4536,0.2969,0.8218,2.832047646446072,true
0.328,0.7566,0.6065,39.409227918098615,false
0.2993,0.6736,0.0469,7.9884759747382965,true
0.6676,0.0492,0.9791,37.78831772635826,true
0.7793,0.0697,0.387,5.160327260191082,true
0.8452,0.1833,0.9086,30.05412732092906,false
0.8564,0.8596,0.5296,52.35251614194462,true
0.5102,0.3627,0.1205,13.653555992846778,true
0.8123,0.4633,0.4974,1.4593629428757966,true
0.6296,0.6524,0.4801,11.822446851646363,false
0.0421,0.9175,0.6904,8.174340166926543,true
0.1555,0.1164,0.7587,54.598150033144236,true
0.8292,0.7404,0.4577,1.7023335733667813,true
0.7965,0.8092,0.3071,6.6858944422792685,true
0.6688,0.2238,0.4538,8.61065164289307,true
0.6049,0.8301,0.2597,35.163197145106615,true
0.9727,0.2696,0.7069,1.8757339071775117,true
0.457,0.6832,0.6647,11.53054959883885,true
0.6892,0.7782,0.3893,2.353726931034661,true
0.1987,0.3185,0.587,5.170658242249862,false
0.5285,0.8076,0.3616,53.250116905735624,false
0.2913,0.0253,0.3339,5.959579947582587,true
0.0689,0.9563,0.6084,9.061185849903008,false
0.8652,0.0906,0.9284,40.9355959021563,true
0.8732,0.0169,0.5008,26.549210210632246,true
0.9573,0.5507,0.0026,3.058730620510393,true
0.3398,0.0566,0.2728,8.149853894199554,true
0.6483,0.1584,0.5057,23.80748435642867,true
0.3757,0.56,0.8805,3.4280788423852466,false
0.1635,0.2128,0.1419,5.124331102904436,true
0.1234,0.8614,0.0267,1.2275250649631777,true
0.555,0.322,0.4576,2.3584390954904646,true
0.086,0.6819,0.1508,8.093004123274772,true
0.352,0.203,0.7432,8.076834290251188,false
0.2042,0.1412,0.9367,53.570578029157495,false
0.5192,0.3355,0.0708,1.6636267361190586,true
0.9547,0.145,0.6951,1.362062370503422,true
0.9503,0.9218,0.2568,2.38452513572846,true
0.6074,0.5162,0.5388,9.855207542526195,true
0.1875,0.9495,0.7707,32.459722075863795,true
0.5165,0.4288,0.0566,1.8776105792643432,true
0.1742,0.3578,0.9837,25.816143156579674,true
0.3812,0.7518,0.9581,34.192283843440485,false
0.9105,0.2216,0.16,18.95371586180592,true
0.9659,0.1987,0.7231,40.609417587812246,false
0.4605,0.8759,0.5408,32.072533190520964,true
0.8359,0.7466,0.5337,5.397846080406289,false
0.9201,0.5802,0.2206,4.014850052994201,true
0.5077,0.6215,0.0989,25.816143156579674,false
0.9006,0.7522,0.3317,3.040433183989171,true
0.5898,0.7395,0.8351,2.427835209469566,false
0.0175,0.8461,0.7872,1.4681454416819895,true
0.8751,0.6535,0.076,4.079604306451588,true
0.9202,0.9432,0.8417,50.957910108846086,true
0.2643,0.9945,0.3721,33.18174913768963,false
0.7268,0.6489,0.4137,2.140415566211894,true
0.442,0.4539,0.391,6.153370620144381,true
0.6833,0.0076,0.2664,50.80526545997632,true
0.6572,0.509,0.3733,21.413038238853925,true
0.781,0.5528,0.513,1.2510710194283623,true
0.1998,0.424,0.2118,1.944490521336831,true
0.2272,0.2781,0.1091,5.275112467563699,true
0.6086,0.9691,0.3286,16.411790344933163,true
0.9887,0.6754,0.0925,14.111640158968143,false
0.7621,0.9201,0.0925,1.4077602975141026,true
0.3941,0.9033,0.4194,26.68228868061366,false
0.8056,0.9661,0.7841,3.1236431596841543,true
0.8796,0.1838,0.7543,2.351374380574902,false
0.5164,0.7024,0.0628,1.4148167253704287,true
0.1087,0.7614,0.634,47.75099956471015,false
0.2871,0.6836,0.2252,5.894383804340131,true
0.9598,0.0464,0.6261,1.1537298016660105,true
0.8757,0.1151,0.7402,5.959579947582587,false
0.1047,0.5117,0.9135,5.0329183261743715,true
0.6091,0.5274,0.5064,5.20177544997497,true
0.5138,0.7542,0.7367,44.74590803583844,false
0.0177,0.6187,0.3569,3.9788785172357057,true
0.226,0.1645,0.2161,11.716522205877894,true
0.7833,0.2022,0.5598,1.3993390248109305,true
0.76,0.9342,0.0251,7.249989350725092,false
0.4768,0.7379,0.8516,16.006581797544204,false
0.8083,0.9401,0.6782,6.184214518733481,true
0.3354,0.3598,0.912,2.0585461886722114,true
0.0996,0.3763,0.8309,1.65367486118276,true
0.1934,0.7549,0.0343,8.306181527881305,true
0.8847,0.4121,0.4235,2.877724851990672,true
0.0872,0.6193,0.7912,11.427240241892775,true
0.552,0.277,0.5164,1.4462876036747396,true
0.0539,0.171,0.1772,5.3441366145098455,true
0.8003,0.2313,0.4045,1.7384605843650698,true
0.0049,0.9361,0.0277,3.6074458458217786,true
0.702,0.6452,0.9607,12.097514278865066,true
0.4157,0.3463,0.4631,18.708912226870996,true
0.267,0.3503,0.5563,2.3117388724745376,true
0.936,0.6219,0.3704,41.0175490197605,false
0.9898,0.2248,0.9248,41.47123274483076,true
0.2829,0.9696,0.3382,40.487771894822544,true
0.7713,0.3753,0.6781,11.404408600660771,true
0.723,0.9918,0.9775,14.746414964656864,true
0.5971,0.0558,0.5929,1.668625110139667,true
0.9304,0.2623,0.8701,16.593316602759398,false
0.1664,0.2573,0.6655,18.55983802094133,false
0.1688,0.6908,0.7386,2.221094294751435,false
0.706,0.5774,0.279,25.304949271976668,true
0.1103,0.6804,0.7823,13.10508076930768,true
0.7821,0.4008,0.193,21.284944674394637,true
0.2438,0.117,0.1125,11.381622577078371,true
0.7951,0.4775,0.5495,1.0408107741923882,false
0.4741,0.1566,0.7538,14.850002001056811,true
0.6984,0.5142,0.4077,5.21218941136499,true
0.8154,0.937,0.0534,20.884348440995947,true
0.4824,0.9108,0.5338,36.45213390178773,true
0.8355,0.5738,0.8317,13.599050851830924,false
0.8095,0.5243,0.9173,1.6290548499725743,false
0.606,0.651,0.6615,42.776975404597,false
0.6404,0.9013,0.4527,2.7074304184338023,true
0.0488,0.4394,0.9281,4.288770092023711,false
0.1071,0.5917,0.5169,14.013203607733615,false
0.0241,0.5322,0.6447,13.463738035001692,false
0.6425,0.1409,0.4821,2.6064783003886967,true
0.0608,0.4615,0.2582,37.300248916794146,true
0.655,0.0972,0.7349,6.8414520697290815,false
0.7802,0.0922,0.2298,2.6591326548072094,true
0.451,0.5648,0.0045,2.0441866822585566,true
0.8404,0.9858,0.6265,47.9903524460855,true
0.8681,0.684,0.0487,50.400444778065484,true
0.4894,0.774,0.2442,16.99637353790015,true
0.2843,0.1106,0.8882,5.0480397519504905,true
0.1549,0.3086,0.2776,45.64983533887636,true
0.1891,0.9244,0.2817,1.4549914146182013,true
0.5983,0.7653,0.0103,39.76551184210629,false
0.1054,0.6322,0.9395,33.08235305894174,false
0.994,0.2725,0.2463,21.11534442254061,true
0.2088,0.2247,0.3901,21.78017168142178,true
0.6594,0.8777,0.8406,21.628242850934082,true
0.4342,0.2374,0.3851,18.375164547044456,true
0.3867,0.4787,0.7705,2.7759693457879586,true
0.2831,0.4914,0.9523,9.806054489847412,false
0.9838,0.6951,0.505,1.668625110139667,true
0.7644,0.7009,0.8084,9.025013499434122,true
0.7815,0.1291,0.6,8.41486681144013,true
0.6104,0.8314,0.4799,21.221185526912038,true
0.9726,0.6733,0.3661,23.59417831422457,false
0.3425,0.5451,0.9843,11.941264417849103,false
0.1249,0.8534,0.6822,1.2153109864897307,true
0.5279,0.8281,0.6041,5.144869476679112,false
0.7866,0.0272,0.9251,1.4190675485932571,true
0.0649,0.646,0.5341,38.16809663333778,false
0.5262,0.2942,0.9556,2.3210043465586416,false
0.0314,0.2256,0.442,8.231761287547819,true
0.6504,0.0323,0.4375,18.85918380956917,false
0.2045,0.014,0.5668,27.71572661723382,false
0.347,0.4089,0.266,7.500727381202963,true
0.2173,0.5564,0.2892,1.7985845599876695,true
0.4244,0.252,0.2357,9.225763954558328,true
0.0761,0.9809,0.0983,2.857651118063164,true
0.0176,0.6413,0.4928,11.941264417849103,false
0.7412,0.7354,0.0014,1.1140477453864677,true
0.5677,0.4515,0.1811,1.9155408290138962,true
0.4797,0.6654,0.848,6.645899181393959,true
0.495,0.9788,0.4705,8.802185122187606,false
0.9466,0.7328,0.4792,15.53351581280562,true
0.8162,0.418,0.0257,1.4091687619264508,true
0.0545,0.0798,0.0224,20.246865673153952,false
0.9356,0.6077,0.5452,7.82246717247124,false
0.3186,0.0436,0.6307,28.303911198676378,true
0.3389,0.727,0.6565,1.4549914146182013,true
0.6938,0.931,0.4129,11.519024812593532,false
0.0851,0.4418,0.8155,16.52707590606266,false
0.1126,0.7187,0.6752,1.9328585091414119,true
0.6286,0.4452,0.8601,29.665952270368855,false
0.1569,0.466,0.6335,1.1491241000036052,true
0.5527,0.5804,0.669,1.5465087947493774,true
0.3455,0.7943,0.0785,1.8682459574322223,true
0.4216,0.5964,0.5015,16.593316602759398,false
0.8753,0.2665,0.8332,6.159527068475654,true
0.7707,0.4462,0.4556,23.974721393670006,false
0.5273,0.5757,0.9564,2.9594398187394915,true
0.2165,0.2408,0.6718,1.6355841192052398,true
0.3899,0.3806,0.3939,1.0090406217738679,true
0.0099,0.5077,0.3555,11.484519521970649,true
0.7151,0.3783,0.9889,4.246096116596479,true
0.2896,0.3777,0.1608,1.417649190341986,true
0.7958,0.1947,0.0694,2.3163669767810915,true
0.4847,0.7245,0.0491,6.746339085151922,true
0.8538,0.2529,0.0937,2.8921495078388926,true
0.4163,0.1532,0.7167,18.76512323790992,true
0.4243,0.6073,0.4737,1.1007590639939788,true
0.7077,0.2683,0.5258,1.0491706553244706,true
0.5312,0.5097,0.13,16.216025797249003,true
0.1785,0.7332,0.8535,17.167189931780978,true
0.7289,0.2017,0.6362,24.903291911165336,true
0.2151,0.227,0.3324,33.28144385240375,true
0.8768,0.9607,0.3659,26.78923157854148,false
0.4085,0.0975,0.8741,15.595774310040003,false
0.7147,0.9457,0.3183,27.605085141238803,true
0.0896,0.1392,0.2415,44.83548940341723,true
0.0063,0.847,0.325,1.030454533953517,true
0.7666,0.4677,0.6589,2.849091011289214,true
0.5454,0.8968,0.8819,6.848296943665372,false
0.9643,0.4557,0.2578,5.042994235377287,true
0.4887,0.0639,0.1983,3.6509959741412716,true
0.7047,0.3313,0.3725,52.98453083967617,true
0.8115,0.798,0.3722,3.296957257673667,true
0.6983,0.7015,0.9937,3.186744937275184,true
0.67,0.968,0.0572,3.8612848855835016,true
0.2242,0.6382,0.9781,2.218874310633741,true
0.8303,0.2622,0.0615,1.9328585091414119,true
0.4861,0.2484,0.2572,39.33048822819889,true
0.2549,0.1748,0.8373,13.558314833854409,true
0.79,0.1975,0.8453,1.7384605843650698,false
0.8652,0.0825,0.3467,20.025370607017088,false
0.7295,0.2464,0.4098,8.499437628886124,true
0.1949,0.2845,0.0505,35.48109431085547,true
0.6435,0.4872,0.3876,15.044312307533538,false
0.3096,0.3926,0.8212,7.838127762185702,false
0.9076,0.9134,0.8388,2.9832102924083586,false
0.0674,0.0574,0.4806,2.832047646446072,true
0.2094,0.3859,0.0241,5.73163024080202,false
0.0111,0.0345,0.1656,6.178033395291561,true
0.3742,0.8369,0.1779,8.828631327026777,true
0.1868,0.5293,0.8256,37.225722969749576,false
0.1336,0.9031,0.0955,53.14372310119328,false
0.5912,0.3006,0.7132,7.085142600219411,true
0.4388,0.41,0.7474,42.22447376603075,false
0.9197,0.9459,0.5057,16.659822792875772,true
0.5345,0.3464,0.9129,1.0470744109569372,true
0.2731,0.4392,0.704,4.441534833810129,true
0.3692,0.6078,0.0687,20.00535524575865,false
0.6724,0.8219,0.2094,4.026912688058807,true
0.3218,0.2939,0.6718,3.218772256349426,false
0.9801,0.9205,0.349,2.3466763314289145,true
0.7613,0.1443,0.9708,31.848809404974766,false
0.9209,0.5954,0.5503,1.9758525972306062,true
0.3667,0.2508,0.0791,3.3400975060812867,true
0.2776,0.9518,0.7847,53.9468876223415,true
0.6625,0.3096,0.138,5.479424077005176,true
0.9664,0.0187,0.7606,4.669257194331875,false
0.3473,0.0629,0.805,2.1749376555176343,true
0.0665,0.4885,0.1822,6.612752620943422,true
0.5736,0.7578,0.4182,14.097535572277904,false
0.8219,0.978,0.0154,1.9174573279326612,true
0.8159,0.4909,0.595,1.0191816486174081,true
0.3061,0.8049,0.3677,3.4556134647626755,true
0.3245,0.5117,0.3791,1.5204403547901961,true
0.1742,0.2668,0.9477,4.166181879703789,true
0.6278,0.4526,0.5278,25.89370787495345,true
0.4255,0.3852,0.6599,1.2943388186242377,true
0.5353,0.5107,0.9168,13.971226993314497,false
0.2386,0.1295,0.3973,1.710866555912941,true
0.0391,0.673,0.5741,20.67654570196773,true
0.2963,0.9449,0.345,2.511800935389749,true
0.0233,0.8055,0.9525,6.546954632989411,true
0.2243,0.417,0.6278,6.277676952352567,false
0.1743,0.0261,0.3445,7.337513316443033,true
0.259,0.7309,0.2739,6.732859890669165,true
0.2547,0.0155,0.1026,14.339242363656155,true
0.8067,0.8844,0.3611,6.302837948606499,true
0.688,0.274,0.5083,7.767901106306771,true
0.1741,0.7028,0.9618,7.760137087856691,true
0.418,0.9269,0.4195,26.950450140041838,true
0.4335,0.1526,0.8526,1.3271051618171572,true
0.8979,0.1997,0.376,1.0586558103955002,true
0.7045,0.1768,0.594,3.600238164214303,true
0.7897,0.7387,0.7472,2.30251038626171,true
0.6964,0.2376,0.4968,41.971885446158694,true
0.8399,0.7312,0.482,19.2594143822175,false
0.988,0.4118,0.3035,1.8776105792643432,true
0.327,0.8392,0.5094,1.8738591108247435,true
0.4087,0.1636,0.739,50.50134653574539,false
0.2586,0.1125,0.6769,1.4622845894342245,true
0.7255,0.1109,0.8196,3.695071852189992,false
0.0319,0.9253,0.6028,9.718195955885916,true
0.8552,0.5713,0.6188,54.32584062381289,false
0.8636,0.5769,0.5108,2.181472265498201,true
0.9228,0.6835,0.4349,3.5043322893029334,true
0.7318,0.0298,0.87,47.32316869539415,false
0.3944,0.1261,0.3621,1.015113064615719,true
0.0331,0.1735,0.0534,5.10898114604348,true
0.3612,0.2666,0.7309,50.400444778065484,false
0.4077,0.9488,0.9882,1.54805607705634,false
0.9489,0.7505,0.1332,8.322810514380574,true
0.7038,0.2671,0.2621,3.8381865405999447,true
0.8638,0.8757,0.4083,37.56226665137786,true
0.9526,0.1274,0.1466,24.288427443094555,false
0.2559,0.2315,0.8419,28.21912670540861,true
0.0887,0.0168,0.2052,32.62242710985942,true
0.9087,0.4848,0.3165,2.4843225333848165,true
0.0482,0.094,0.2275,1.0682267171659934,true
0.7778,0.4753,0.227,22.35388206142484,true
0.9202,0.5639,0.7244,14.411118115111995,true
0.0629,0.5874,0.7083,21.199974948441902,false
0.128,0.9114,0.5704,23.33606458094271,false
0.3028,0.9818,0.7577,4.039011565364785,false
0.2417,0.1309,0.031,23.641413890684284,true
0.9046,0.651,0.998,40.205347131464045,true
0.5702,0.7949,0.4941,6.2338866585247175,true
0.6299,0.0925,0.768,5.275112467563699,false
0.3462,0.5985,0.0053,15.456042079478454,false
0.4881,0.3978,0.0942,6.712691578591505,true
0.399,0.6614,0.1544,1.4077602975141026,true
0.9878,0.4154,0.6565,9.170575102952254,false
0.777,0.8264,0.8694,4.711470182590742,false
0.9827,0.7204,0.536,1.1996141938798683,true
0.8936,0.3536,0.1092,1.823941830554062,true
0.9564,0.7302,0.7349,7.629329769827446,true
0.2354,0.814,0.9151,10.391622991643498,true
0.6733,0.3736,0.2695,23.33606458094271,true
0.5216,0.8154,0.5571,2.614309476180169,true
0.1074,0.9289,0.024,21.01003120287951,false
0.3577,0.8234,0.8794,11.381622577078371,true
0.2838,0.893,0.3568,35.80186546464284,false
0.0109,0.147,0.4896,54.43460102921243,true
0.5317,0.3352,0.9391,12.317241145087289,true
0.7457,0.8007,0.3811,10.024178252424953,true
0.039,0.2785,0.627,2.288736686364905,true
0.0755,0.9333,0.5251,5.918008557564278,false
0.1768,0.8206,0.8806,1.2510710194283623,false
0.9561,0.6963,0.2885,5.114092682531806,true
0.1287,0.9511,0.1452,26.950450140041838,true
0.9023,0.4324,0.5004,2.742856786344921,true
0.3611,0.538,0.7251,34.63968534226085,false
0.2994,0.2106,0.2122,35.02282528740402,true
0.9788,0.4496,0.4519,30.416949427565193,true
0.9202,0.3354,0.7562,21.073155936244657,false
0.5441,0.5012,0.1187,21.052093313375067,false
0.831,0.0599,0.0417,21.26367036864598,true
0.9949,0.0854,0.4134,5.490393891316893,true
0.3853,0.1474,0.4124,14.296289098677603,false
0.5924,0.0651,0.4403,14.570515492701313,true
0.1078,0.5947,0.0213,2.521868260358148,true
0.2151,0.8147,0.7756,3.2059228832028146,false
0.7312,0.1734,0.0927,1.9857565995893263,true
0.4042,0.1251,0.4674,10.124922918743305,false
0.7562,0.9438,0.3453,45.331402307381595,true
0.7347,0.6689,0.5361,1.6064069870274604,true
0.8715,0.5929,0.777,13.289842212419392,false
0.2635,0.0979,0.5416,48.56970584359953,true
0.0524,0.6024,0.525,1.4506329812931589,true
0.6336,0.6007,0.0591,26.39039188081262,false
0.0817,0.7392,0.1129,34.778521570972394,false
0.7727,0.1143,0.52,31.500392308747937,true
0.2897,0.138,0.4452,12.59122320238902,false
0.2815,0.3328,0.6837,28.445785143962375,false
0.371,0.7475,0.9604,52.195693944431675,false
0.5944,0.354,0.2234,42.52108200006278,true
0.6287,0.5183,0.3179,1.4333294145603401,true
0.4904,0.6406,0.5175,6.128806299058395,true
0.3256,0.2657,0.8389,10.496060538985196,true
0.0313,0.9999,0.8374,3.306862980601789,false
0.8532,0.913,0.4499,35.23359391269882,false
0.0127,0.0182,0.7935,45.37675638294725,false
0.4718,0.9382,0.1298,3.9000914438431886,true
0.4205,0.5349,0.871,1.0294245944751308,true
0.5646,0.6461,0.8062,3.1613526822224096,true
0.4013,0.982,0.0406,3.040433183989171,true
0.0605,0.179,0.2008,7.120657025294843,true
0.1776,0.2514,0.9635,8.174340166926543,false
0.093,0.0093,0.8369,9.865067679315441,false
0.3517,0.1745,0.3837,8.093004123274772,true
0.6197,0.9367,0.6311,14.850002001056811,true
0.7877,0.8407,0.5019,7.6446036982041665,false
0.492,0.6566,0.1006,48.715633743534326,true
0.4059,0.6439,0.2771,8.12544097021263,true
0.5349,0.026,0.9105,43.51040043600773,false
0.3786,0.6824,0.7803,2.425408587773163,true
0.8222,0.9487,0.1916,45.97050522143648,true
0.1367,0.9039,0.9721,3.4973306287187986,true
0.2118,0.112,0.6638,2.3466763314289145,true
0.2551,0.6075,0.4221,7.257242966279126,true
0.2268,0.0693,0.8971,1.1399677813119904,true
0.7243,0.584,0.8998,8.6798131331363,false
0.6012,0.9675,0.0902,42.776975404597,false
0.7616,0.3198,0.4357,5.754602676005731,true
0.2727,0.9153,0.9388,24.803877704486272,false
0.1661,0.8938,0.2628,7.021662406181339,true
0.817,0.8197,0.1904,2.3773822799620654,true
0.6301,0.1159,0.0133,38.206283820382374,false
0.3949,0.1232,0.6579,5.9357892409265025,true
0.3089,0.0647,0.6699,1.4049475905635938,true
0.3069,0.9316,0.7944,3.2155550929428767,true
0.573,0.9634,0.3599,2.185839575883813,true
0.6652,0.8032,0.3671,36.270328125481434,false
0.4966,0.9454,0.0056,2.3964776177110654,true
0.6112,0.1652,0.9684,28.190921683564543,true
0.5781,0.6237,0.7282,2.0421435173290265,true
0.4395,0.5573,0.301,1.2068335153496053,true
0.3569,0.3527,0.959,8.899543648731164,false
0.2218,0.5778,0.5294,9.459315280997904,true
0.6311,0.7738,0.8686,23.71244462518505,false
0.8612,0.1952,0.5516,18.24698753813535,true
0.9881,0.5304,0.9687,11.381622577078371,true
0.8507,0.2056,0.1284,6.134938170782327,true
0.6041,0.2142,0.494,2.499273275960652,true
0.6588,0.2064,0.0707,7.085142600219411,true
0.164,0.9888,0.9013,42.81977377562059,true
0.2339,0.5358,0.3611,36.966052814822504,true
0.6324,0.0045,0.2459,10.676018880071336,true
0.1048,0.2346,0.8511,44.25640027598337,false
0.2374,0.4887,0.2056,1.78425328504094,true
0.3203,0.823,0.6146,2.1361390130581417,true
0.5272,0.0162,0.3727,8.516453514357405,true
0.336,0.3821,0.5503,3.732207941692508,true
0.8517,0.7031,0.9735,10.751013186076355,true
0.2767,0.0709,0.3732,14.367949545996751,false
0.6508,0.3733,0.8099,6.868872682673079,true
0.3534,0.1016,0.664,41.554258208108536,true
0.0914,0.7316,0.9546,4.749313113948145,false
0.0524,0.826,0.783,26.762455737114973,true
0.2357,0.424,0.872,9.124836668811207,false
0.5343,0.5235,0.1294,42.86261496642151,false
0.8671,0.2597,0.2359,9.874937681173183,true
0.2638,0.4914,0.7503,1.2611197288283293,true
0.6801,0.9628,0.1131,16.248490302527273,false
0.9206,0.1105,0.8488,27.412524294503182,true
0.0172,0.7987,0.2223,16.070736348296506,true
0.095,0.6758,0.1537,3.5644151959377806,true
0.247,0.0456,0.9607,1.0449823548884438,false
0.0162,0.6023,0.9547,10.601547701127542,false
0.4876,0.7028,0.4464,5.760360156942414,true
0.5231,0.6984,0.1016,40.650047316878776,false
0.1687,0.1242,0.9197,11.023176380641601,true
0.2182,0.9943,0.9063,4.581378796082183,true
0.5357,0.4018,0.7176,19.88568249156473,false
0.2217,0.4818,0.1099,12.603820723302071,true
0.0463,0.6101,0.3078,29.282790836350166,false
